ticker,name,sector,market_cap,CapType,PE,PB,ROE,ROA,ProfitMargin,GrossMargin,FCF_Margin,DividendYield,DebtEquity,CurrentRatio,QuickRatio,PriceToFCF,EV_Revenue,EV_EBITDA,Beta,Volatility,return_6m,RSI_14,Momentum_10,MACD,BB_Percent,SMA20_above_SMA50,sentiment_score,sentiment_label,positive_ratio,neutral_ratio,negative_ratio,bullet_positive_count,bullet_negative_count,recommendation,analyst_count,target_mean_price,current_price,percent_change,extraction_date
EOG,EOG Resources,Energy,60636934144.0,BigCap,10.287037,2.0748515,0.20899999,0.105059996,0.25882998,0.61821,0.1744218274817903,3.68,17.15,1.867,1.612,14.797321759547216,2.509,4.852,0.761,0.0209536723658571,-0.1315602182141392,47.88219248709353,-0.1705825253159523,-0.6228293605872182,0.3908808516182273,0.0,0.3,POSITIVE,0.35,0.6,0.05,1.0,0.0,buy,18.0,139.22221,111.03,0.23,2025-06-05
AJG,Arthur J. Gallagher & Co.,Financials,84185104384.0,BigCap,50.659477,3.772403,0.092980005,0.026770001,0.13863,0.43662,0.2124994535509172,0.77,60.048,1.443,0.573,35.162260543521086,7.373,22.279,0.75,0.0162480904367707,0.0872336023800441,42.36347642068598,-2.6723518046672465,1.8596078415753257,0.0225257423260462,1.0,0.15,POSITIVE,0.25,0.65,0.1,0.0,0.0,buy,14.0,339.51642,328.1,-2.48,2025-06-05
5020.T,Eneos Holdings,Energy,1909694267392.0,BigCap,175.21628,0.59748214,0.01599,0.00637,0.01835,0.08957,0.020032531506650218,4.36,77.106,1.62,0.866,7.736230413098559,0.329,8.782,0.194,0.0235815993670248,-0.162287134323677,49.06796785451668,1.8036591856192372,-1.9162038399202856,0.569579018874025,0.0,0.667,POSITIVE,0.67,0.33,0.0,2.0,0.0,buy,7.0,920.0,692.1,0.51,2025-06-05
YOU,,Technology,3452310272.0,SmallCap,16.018518,20.809944,1.17273,0.079050004,0.21957001,0.62742,0.22897377513570585,1.94,94.907,0.845,0.77,18.787986518069374,2.49,13.482,1.193,0.0262437643535607,-0.0219242707857215,57.05971092975722,3.0170711106349257,0.0720862258847709,0.9554572800374715,0.0,-0.1,NEGATIVE,0.0,0.9,0.1,1.0,0.0,none,8.0,29.25,25.96,0.62,2025-06-05
TDY,Teledyne Technologies,Information Technology,23475103744.0,BigCap,28.659613,2.3648286,0.086210005,0.045500003,0.14373,0.42885,0.15187267822809208,,29.853,2.185,1.294,26.738850422628964,4.48,18.554,1.051,0.0167483658593648,0.0508684341708021,60.751270913304054,2.0910369844494032,5.390420481188983,0.784684093545946,1.0,0.1,POSITIVE,0.25,0.6,0.15,1.0,0.0,none,11.0,557.13544,500.02,0.35,2025-06-05
FSLR,First Solar,Information Technology,17576218624.0,BigCap,13.936224,2.1467586,0.16766001,0.07502,0.29716998,0.43608,-0.19281662066574026,,7.7,1.929,1.194,-21.40772059115937,3.965,9.214,1.527,0.0414448170574019,-0.1719799653703415,56.716882415517134,0.146909163455568,4.173866485408041,0.5198790759684752,1.0,0.15,NEUTRAL,0.3,0.55,0.15,3.0,0.0,buy,34.0,202.48882,163.84,2.52,2025-06-05
PAY,"Paymentus Holdings, Inc.",Technology,4845111296.0,SmallCap,96.8,9.682421,0.10802,,0.05276,0.26137,,,,,,,4.919,,1.653,0.0397008429499406,0.0377914713351226,62.40803237832803,-2.8112422881404373,1.6327569068958,0.6568450881017424,1.0,,,,,,,,none,5.0,36.0,35.81,-6.13,
BMI,,Technology,7309572608.0,SmallCap,54.784767,11.390966,0.22799999,0.12991999,0.15743,0.40756,0.15457061415491022,0.55,,2.919,1.725,55.47119153718981,8.451,35.449,0.853,0.0215715363203147,0.1094063204467583,62.679638268321554,1.9869410489863353,8.55928402465966,0.6520050201369025,1.0,0.1,POSITIVE,0.15,0.8,0.05,0.0,0.0,buy,7.0,230.16,248.17,-0.45,2025-06-05
QCOM,Qualcomm,Information Technology,162630270976.0,BigCap,15.129214,5.875947,0.42205003,0.13428001,0.2611,0.55683,0.19682342283263898,2.39,52.737,2.733,1.838,19.46693742439151,3.889,12.316,1.256,0.0272157422943849,-0.0715528325062606,50.31265284385534,-2.2999112971312146,0.4735767344667465,0.3773029158849889,1.0,0.1,NEGATIVE,0.2,0.7,0.1,1.0,0.0,buy,29.0,173.02655,147.56,-0.4,2025-06-05
7269.T,Suzuki Motor,Consumer Discretionary,3208392736768.0,BigCap,7.7140737,1.0800244,0.1552,0.07062,0.07142,0.26929,-0.010356881017726024,2.68,19.666,1.578,0.899,-53.18027749915372,0.654,4.266,0.456,0.0212508674416975,0.0286640916518809,36.73444312598783,-6.8608232987958555,-0.2480816533834513,-0.1804201270170879,1.0,0.286,POSITIVE,0.29,0.71,0.0,4.0,0.0,buy,17.0,2294.1177,1677.5,0.87,2025-06-05
CYD,,Consumer Cyclical,701265792.0,SmallCap,16.395878,0.0765187,0.04018,0.01202,0.01688,0.14769,0.028409496250815888,2.21,20.92,1.551,1.168,1.2900091518518637,0.002,0.033,0.883,0.0620896451677755,1.0272558456768817,65.9222795157144,8.355359063632246,0.3086547056760906,1.359423011344353,1.0,0.05,NEUTRAL,0.15,0.75,0.1,0.0,0.0,none,2.0,17.825006,18.69,9.04,2025-06-05
NOAH,,Financial Services,732673280.0,SmallCap,11.417525,0.07624838,0.04859,0.03546,0.19208999,0.50719,,9.2,0.631,4.811,4.536,,-0.512,-1.538,0.838,0.030249684883468,-0.1203336239047895,65.2920678770175,16.21196347937627,0.3769790094753009,0.9763840512426298,1.0,0.05,POSITIVE,0.2,0.65,0.15,0.0,0.0,buy,5.0,11.86112,11.08,-3.15,2025-06-05
HAL,Halliburton,Energy,17215793152.0,BigCap,8.37866,1.6630678,0.21004,0.09115,0.09305,0.18167,0.07832934490691983,3.4,82.371,1.98,1.204,9.707146723080482,1.065,5.08,1.141,0.0292779292556095,-0.3225789196845484,45.98583886606694,1.3204930665536236,-0.3028895063897252,0.3880290844693221,0.0,0.15,POSITIVE,0.2,0.75,0.05,0.0,0.0,buy,27.0,28.89296,19.95,-0.25,2025-06-05
CWK,,Real Estate,2355136256.0,SmallCap,14.535715,1.3246973,0.09523,0.0349,0.016970001,0.18419,0.03234368106439444,,184.332,1.182,1.095,7.631410571314983,0.527,9.444,1.421,0.0288397181094905,-0.3257123864912697,54.0164006271202,6.8802489650831,0.0955494632443638,0.4852853514831247,1.0,0.05,POSITIVE,0.2,0.65,0.15,0.0,0.0,buy,8.0,12.475,10.18,-0.78,2025-06-05
VNOM,,Energy,11596503040.0,SmallCap,10.174683,1.9737747,0.16065,0.07716,0.45803002,1.0,-0.7018481854366659,6.15,15.442,8.703,8.231,-19.343020748376297,9.568,9.424,1.0,0.0254761622889928,-0.1892034181067183,48.069063950882715,-0.6673269003292934,-0.132390820558264,0.3458897154643431,1.0,0.35,POSITIVE,0.45,0.45,0.1,1.0,0.0,strong_buy,14.0,55.0,40.19,0.12,2025-06-05
6594.T,Nidec,Information Technology,3168429670400.0,BigCap,18.904222,1.8081748,0.09623,0.046290003,0.06432,0.20598,0.03920653669270449,1.54,36.438,1.528,0.915,30.997660416021503,1.352,9.318,0.878,0.0300153752292516,-0.032292595896521,52.939271049133694,1.383177570093458,66.08681323373776,0.3122766885079558,1.0,-0.5,POSITIVE,0.0,0.5,0.5,1.0,0.0,buy,16.0,3650.0,2710.0,-0.07,2025-06-05
6723.T,Renesas Electronics,Information Technology,3353858015232.0,BigCap,20.080688,1.4471505,0.073130004,0.0335,0.12656,0.5575,0.11427308867595758,3.07,59.619,1.119,0.714,22.482010613273598,3.497,14.994,0.591,0.0403784536823358,-0.0583794971842899,55.89318361487228,7.517281105990784,1.3418840778542744,0.7865567769968643,1.0,-0.5,NEGATIVE,0.0,0.5,0.5,1.0,0.0,none,14.0,2796.4285,1900.5,1.82,2025-06-05
6752.T,Panasonic,Information Technology,3845076025344.0,BigCap,8.657786,0.7983023,0.08011,0.0271,0.0433,0.31078,-0.024146432437133308,3.4,32.17,1.348,0.868,-18.826724447405503,0.53,5.519,0.753,0.0278601651523348,0.0985869917035409,47.42214012618607,2.293724115960497,0.7884167715046715,0.3630968143547771,1.0,,POSITIVE,0.18,0.64,0.18,0.0,0.0,buy,15.0,2197.2,1559.5,-2.87,2025-06-05
SPG,Simon Property Group,Real Estate,60806119424.0,BigCap,25.63275,20.520555,0.67307,0.05826,0.34248,0.8237,0.33086112778851023,5.2,773.472,0.372,0.372,30.568492223690516,12.905,17.395,1.486,0.0207137672321407,-0.0921508588781211,49.74565544487943,1.6696176771899434,0.5765059235558283,0.3841500377482849,1.0,-0.15,NEGATIVE,0.05,0.75,0.2,0.0,0.0,buy,18.0,183.5,160.75,-0.56,2025-06-05
6103.T,Okuma Holdings,Industrials,226881372160.0,BigCap,23.651844,0.99729323,0.041020002,0.03073,0.04637,0.31736,0.011419843924143178,2.67,4.201,4.319,2.137,96.05985818019668,0.947,8.146,0.525,0.0246764554247271,0.1843822544376936,66.77479865445335,9.809663250366032,115.26938756369871,0.9208483430508132,1.0,,NEGATIVE,0.0,1.0,0.0,0.0,0.0,buy,6.0,3545.0,3740.0,-0.27,2025-06-05
SONY,,Technology,159038275584.0,SmallCap,19.954544,0.019401412,0.14214,0.02549,0.08811,0.28252,0.14149952346149927,0.51,49.332,0.697,0.503,0.08671119702839718,0.226,1.139,0.768,0.0204501528090984,0.2578796313661744,57.88863404639655,5.825635992351601,0.5361338158819322,0.7170464845069503,1.0,-0.15,POSITIVE,0.05,0.75,0.2,0.0,0.0,strong_buy,6.0,28.375,26.33,-1.24,2025-06-05
BR,Broadridge Financial Solutions,Industrials,28798109696.0,BigCap,36.922817,12.061174,0.33918,0.09024,0.1165,0.31312,0.18122415130023642,1.44,152.819,1.317,1.188,23.452854539972805,4.728,18.994,0.969,0.0151823993319297,0.0472268619576894,62.402008926477066,2.5659834621247732,2.0848860735312087,0.9552412927880836,1.0,0.15,POSITIVE,0.2,0.75,0.05,3.0,0.0,buy,9.0,256.27222,244.89,0.31,2025-06-05
APA,APA Corporation,Energy,6442887168.0,BigCap,6.3996415,1.1871675,0.26176,0.082320005,0.10041001,0.67294,0.22447774787803543,5.58,84.961,0.885,0.684,2.8275166945030126,1.273,2.165,1.246,0.0387485422232719,-0.1602025239599646,56.12285580811803,6.882116031637106,0.2376233336263382,0.7067914490022338,1.0,-0.1,NEGATIVE,0.15,0.6,0.25,0.0,0.0,hold,28.0,22.63321,17.85,-0.39,2025-06-05
4578.T,Otsuka Holdings,Health Care,3669516877824.0,BigCap,10.593253,1.3758379,0.13509,0.07863,0.14656,0.72200996,,1.74,9.391,1.879,1.271,,1.476,6.324,0.064,0.0224513227016214,-0.2353053039058789,48.55659146753936,3.7081700331624967,-5.58628599558233,0.582889233176482,0.0,,POSITIVE,0.0,1.0,0.0,1.0,0.0,buy,12.0,9008.333,6850.0,-0.44,2025-06-05
DAL,Delta Air Lines,Industrials,31932665856.0,BigCap,8.6711,2.0535376,0.27521,0.04735,0.05909,0.21527,0.022523613917207034,1.22,151.356,0.378,0.248,22.86037540425518,0.831,6.47,1.508,0.0371754648162332,-0.252418967433727,54.9537734283332,1.2119309693906704,0.8452255843033285,0.3932726688418701,1.0,-0.2,NEUTRAL,0.1,0.6,0.3,0.0,0.0,strong_buy,23.0,58.03348,48.84,-0.29,2025-06-05
FTDR,,Consumer Cyclical,4190711296.0,SmallCap,18.55049,21.361591,1.32222,0.13506,0.12586,0.54574,0.13537810223997962,,613.636,1.338,1.249,16.369966,2.598,12.103,1.282,0.0310822525804887,-0.0314625594919238,73.65503068931685,7.5136859552888975,2.5620893284672306,0.9325772418746086,1.0,0.1,POSITIVE,0.3,0.5,0.2,2.0,0.0,buy,4.0,55.5,56.95,-0.33,2025-06-05
DOC,Healthpeak Properties,Real Estate,11900829696.0,BigCap,41.78073,1.4616126,0.0332,0.017439999,0.09986,0.63589,0.2692840648448125,7.13,103.846,1.679,0.661,15.755657664365636,7.736,13.45,1.013,0.0155875711177225,-0.1813327100803453,41.73604944979909,1.6042808020656032,-0.2081216352352406,0.3512193201330988,0.0,,NEGATIVE,0.15,0.7,0.15,0.0,0.0,buy,17.0,22.97059,17.08,-0.23,2025-06-05
DUOL,,Technology,23772092416.0,SmallCap,258.90594,26.573345,0.120570004,0.035940003,0.11927,0.72251,0.29492062425114707,,6.101,2.684,2.453,99.3634860353966,27.902,271.297,1.003,0.0436659725243216,0.4192401363212348,65.0984557543103,1.6896758016071365,25.213538448848396,0.54852228629865,1.0,0.2,POSITIVE,0.25,0.7,0.05,0.0,0.0,buy,17.0,501.03412,522.99,0.81,2025-06-05
EGP,,Real Estate,8869410816.0,SmallCap,36.875546,2.6352007,0.07614,0.03349,0.34785,0.72911,0.5259285088468705,3.33,44.73,0.557,0.494,25.67213517083569,15.663,24.161,1.043,0.0173748395696332,0.0222197819978677,51.87816958958885,1.472000067474577,0.8047400537579108,0.4545569467943514,1.0,0.05,POSITIVE,0.1,0.85,0.05,1.0,0.0,buy,19.0,186.57895,168.91,0.33,2025-06-05
KKR,KKR & Co.,Financials,111520186368.0,BigCap,51.731762,4.2951574,0.07145,0.01263,0.10873,0.60527,,0.61,74.627,0.879,0.819,,8.0,,1.884,0.0354911195823259,-0.2302852844367099,52.88926167322082,2.50084888026522,1.406503857217814,0.3982952891806706,1.0,-0.1,NEUTRAL,0.1,0.7,0.2,0.0,0.0,strong_buy,20.0,143.447,120.64,0.12,2025-06-05
ACGL,Arch Capital Group,Financials,35478056960.0,BigCap,9.7097435,1.7095546,0.18415001,0.03801,0.20724002,0.33915,0.42978894397831996,,12.662,0.581,0.288,4.537774179485583,1.934,7.885,0.516,0.017452525983096,-0.0387856612618472,53.52620487802617,2.0247764283340186,0.6692220109577107,0.6316306805751095,1.0,-0.05,POSITIVE,0.1,0.75,0.15,0.0,0.0,none,14.0,112.21429,94.57,-0.19,2025-06-05
OTEX,,Technology,7359632896.0,SmallCap,11.639344,1.768699,0.15869,0.04165,0.12553,0.75942004,0.5284520996148635,3.69,161.125,0.857,0.777,2.6679555777623025,2.429,8.611,1.139,0.0195697351391216,-0.0645217530506844,59.70579800242004,1.3561711440347706,0.4437999114337749,0.7506950325039284,1.0,0.1,POSITIVE,0.2,0.7,0.1,0.0,0.0,hold,11.0,32.73364,28.4,-0.21,2025-06-05
EL,Estée Lauder Companies (The),Consumer Staples,24373198848.0,BigCap,22.625,5.6093726,-0.15976,0.03877,-0.058909997,0.73928,0.10622379531967036,2.03,215.926,1.414,0.891,15.449436323255728,2.131,14.65,1.117,0.0339438671915733,-0.1246605397730576,58.84481539815527,6.496296157990439,1.98294675983648,0.7425640831722938,1.0,-0.1,POSITIVE,0.2,0.5,0.3,0.0,0.0,hold,25.0,68.6404,67.45,-2.02,2025-06-05
NDSN,Nordson Corporation,Industrials,12079059968.0,BigCap,27.474936,4.0803843,0.15536,0.07366,0.16511999,0.54785,0.11247663578826445,1.46,78.487,2.562,1.46,39.67127225843156,5.266,17.659,0.896,0.0225052296615697,-0.1540568308864637,67.00009067573907,8.764697467151315,5.0536774086625655,0.8859540458960958,1.0,0.3,POSITIVE,0.4,0.5,0.1,1.0,0.0,buy,10.0,248.758,213.55,0.16,2025-06-05
FRO,Frontline Plc,Energy,4078453504.0,SmallCap,8.1061945,1.7424387,0.21465,,0.2417,0.50952,,7.65,,,,,3.611,,0.265,0.0383234423373792,-0.058825489180265,66.40555056881371,6.946880282300973,0.7009435918530897,0.8594675213508802,1.0,0.0,NEGATIVE,0.15,0.7,0.15,0.0,0.0,strong_buy,6.0,23.93183,18.13,-0.11,2025-05-16
SANM,Sanmina Corporation,Technology,4713368576.0,SmallCap,20.407408,2.1240814,0.11158,,0.03086,0.08523,,,,,,,0.572,,1.146,0.0246583769399531,0.1094891099657311,64.5806723708229,8.344599589942327,1.9343305724827216,0.9890168611815648,1.0,,,,,,,,buy,2.0,92.5,86.03,-2.21,
TGS,,Energy,4333650944.0,SmallCap,12.415525,0.00808275,0.2009,0.12172,0.3136,0.56333,0.28217494478719624,,23.322,2.969,2.841,0.012353360734197544,-0.277,-0.492,-0.084,0.0360629489265431,-0.0351312902908781,41.56231214610438,-11.433225217111564,0.1075404706620304,0.1424543888682264,1.0,0.1,NEGATIVE,0.35,0.4,0.25,2.0,0.0,hold,2.0,32.5,27.22,0.96,2025-06-05
6971.T,Kyocera,Information Technology,2412484231168.0,BigCap,100.0292,0.74973285,0.008450001,0.0038,0.01196,0.27758,-0.016719791580996735,2.92,10.557,2.92,1.704,-71.62692030115913,1.159,12.408,0.164,0.0195753055667708,0.1616592496562958,47.5675062619581,-0.9256580850448364,5.437014071574595,0.2076408440808457,1.0,,NEUTRAL,0.0,1.0,0.0,0.0,0.0,buy,14.0,1875.7142,1711.5,-0.06,2025-06-05
ARM,,Technology,137227141120.0,SmallCap,170.46053,20.013905,0.13054,0.06161,0.19765,0.96980006,-0.007892438107033682,,5.205,5.199,5.084,-4339.198138181818,33.755,136.239,1.0,0.0465677932149719,-0.0804882985805719,55.27356117029717,-0.6899148467143773,3.1121750986603587,0.5423613385549847,1.0,-0.25,POSITIVE,0.1,0.55,0.35,3.0,0.0,buy,34.0,131.81,129.55,-0.62,2025-06-05
BG,Bunge Global,Consumer Staples,9931185152.0,BigCap,9.485237,0.9387983,0.09861,0.0313,0.02131,0.05953,-0.021752152765781397,3.75,66.083,2.036,0.79,-8.88911489055076,0.289,8.278,0.656,0.0188499056196906,-0.1269641236161779,35.810805968413206,-5.562658112378449,-0.4723261755525101,-0.0396583910377698,1.0,-0.15,NEGATIVE,0.1,0.65,0.25,4.0,0.0,buy,10.0,87.835,73.85,-1.05,2025-06-05
LH,Labcorp,Health Care,21195769856.0,BigCap,29.208189,2.5544717,0.08981,0.0418,0.05546,0.27889,0.07345341027022848,1.13,79.126,1.836,1.281,21.80432943299805,2.088,16.025,0.794,0.0155624491209324,0.0843030106510041,62.01520111577789,5.316486454113061,3.67533948789125,0.9078348113528132,1.0,0.15,POSITIVE,0.15,0.85,0.0,0.0,0.0,none,18.0,273.895,252.15,-0.86,2025-06-05
HKPD,Hong Kong Pharma Digital Techno,Healthcare,11218900.0,SmallCap,5.9994116,1.906355,0.110935,,0.09192,0.19875999,,,,,,,0.587,,0.9985,0.0781817068668309,-0.638297870541583,48.53221427584682,1.9999980926513672,-0.0355713771160679,0.6142209412535171,0.0,0.2,POSITIVE,0.2,0.8,0.0,4.0,0.0,none,,,1.64,0.0,2025-05-16
8331.T,Chiba Bank,Financials,917131165696.0,BigCap,12.453175,0.8008544,0.063829996,0.0034599998,0.27184,0.0,,3.59,,,,,0.158,,-0.01,0.0273059863323852,0.0285342972175348,51.90397051662862,0.8164852255054432,16.771245572824682,0.4794054927590151,1.0,,,,,,,,buy,10.0,1549.0,1299.5,0.23,
DOV,Dover Corporation,Industrials,24364752896.0,BigCap,23.631649,3.4134958,0.16876,0.06711,0.29705998,0.39276,0.11935378842625755,1.16,41.649,2.129,1.489,26.344780902379153,3.303,15.32,1.268,0.0201140419935344,-0.1144358537201455,50.625311009079745,-0.4636466713017079,1.0362323256707384,0.3193728334876835,1.0,-0.1,NEUTRAL,0.05,0.8,0.15,1.0,0.0,buy,20.0,201.3085,177.24,-0.23,2025-06-05
CTRA,Coterra,Energy,18993750016.0,BigCap,14.552631,1.3366097,0.09404001,0.04621,0.22148001,0.74423,0.2271414982892299,3.54,31.773,0.899,0.826,14.380552721093391,4.023,6.531,0.326,0.0221525789590676,-0.0136163793921393,50.75231595213035,1.531237254000506,-0.0017894678333334,0.6507836163382887,0.0,0.3,NEGATIVE,0.4,0.5,0.1,0.0,0.0,buy,26.0,33.01962,24.83,-0.28,2025-06-05
CVX,Chevron Corporation,Energy,237630947328.0,BigCap,15.677954,1.6052575,0.10079,0.05233,0.08026,0.38939,0.06928677329076968,4.98,19.777,1.08,0.676,17.541731556296728,1.362,6.903,0.801,0.0186156417881371,-0.1188530619393637,47.07667980634444,1.092507254566043,-0.5709917521831187,0.3826935654704335,0.0,-0.1,NEGATIVE,0.1,0.7,0.2,0.0,0.0,buy,23.0,163.4874,136.9,-0.36,2025-06-05
FULT,,Financial Services,3092333056.0,SmallCap,10.005882,1.0057946,0.106029995,0.0107,0.2667,0.0,,4.21,,,,,3.347,,0.795,0.0212140033801719,-0.1835519313483889,44.90291659279594,-1.505502153967539,-0.0206577962431637,0.1802128884669082,1.0,,POSITIVE,0.1,0.8,0.1,2.0,0.0,none,6.0,19.75,17.01,-0.53,2025-06-05
TRTX,,Real Estate,618096256.0,SmallCap,11.057142,0.5655001,0.06412,0.01831,0.48181,0.74574995,,12.37,254.83,81.293,79.752,,20.734,,1.666,0.0173198880844115,-0.0874944120686723,52.68300561785882,2.5165506699782956,0.0226353483113861,0.4955385832667782,1.0,0.2,POSITIVE,0.25,0.7,0.05,0.0,0.0,none,5.0,9.2,7.75,-0.0,2025-06-05
CNXN,,Technology,1638627200.0,SmallCap,19.551514,1.885502,0.10109,0.05266,0.030450001,0.18426001,0.012672322408491121,0.92,0.346,3.155,2.668,45.03702726473175,0.456,11.467,0.704,0.0184475338908046,-0.118362658988692,42.99505593531223,-4.542091820033421,-0.1010755704515844,0.1551498191835638,1.0,,NEUTRAL,0.15,0.7,0.15,1.0,0.0,none,1.0,76.0,64.52,-0.55,2025-06-05
POOL,Pool Corporation,Consumer Discretionary,11630074880.0,BigCap,28.992502,9.405024,0.31651,0.098050006,0.07773,0.29442,0.07654603176487543,1.62,108.75,1.794,0.491,28.791944476534148,2.453,20.429,1.123,0.0203645553117602,-0.1673697671895202,52.48306911122992,1.831477979687204,-0.4043484111800808,0.5384213464272738,1.0,-0.1,NEGATIVE,0.1,0.7,0.2,0.0,0.0,buy,12.0,321.9925,308.45,-0.31,2025-06-05
DAY,Dayforce,Industrials,9482542080.0,BigCap,370.68753,3.660885,0.01031,0.00551,0.0143099995,0.50345004,0.1479381822161952,,47.498,1.021,0.137,35.32978135568401,5.662,43.901,1.117,0.0265653162955698,-0.2318352276056615,53.427021586652984,2.7628152452936545,0.4144500950986511,0.6357101176234846,1.0,0.25,NEGATIVE,0.5,0.25,0.25,3.0,0.0,buy,18.0,67.29667,59.18,-1.2,2025-06-05
LII,Lennox International,Industrials,19551236096.0,BigCap,24.53139,22.93913,1.3148301,0.19844,0.1496,0.32801998,0.10989789335673593,0.93,174.757,1.433,0.676,33.126965995252625,3.949,18.935,1.145,0.024071794947424,-0.1506637246408337,42.13627289622805,-3.512592175184977,-2.400029220328406,0.0891641713273939,1.0,0.2,POSITIVE,0.25,0.7,0.05,0.0,0.0,hold,18.0,559.1667,550.61,-1.97,2025-06-05
VBTX,,Financial Services,1310113920.0,SmallCap,11.833333,0.8024199,0.07072,0.0088599995,0.26931,0.0,,3.67,,,,,1.525,,1.0,0.0224236497991159,-0.1936236675303652,51.20788795699445,-0.3303052269780375,0.1525804029344009,0.3211295646349386,1.0,-0.05,POSITIVE,0.05,0.85,0.1,1.0,0.0,none,6.0,29.33333,24.14,0.63,2025-06-05
1808.T,Haseko Corp.,Industrials,592915922944.0,BigCap,17.211086,1.1047826,0.06604,0.03898,0.029260002,0.14144,-0.048330127745187836,4.14,78.942,2.378,0.876,-10.420017624534642,0.653,8.272,0.09,0.0122435560360222,0.0962211339206253,66.05019674590028,4.662457503642544,36.32791294722438,0.8885080362086936,1.0,0.6,POSITIVE,0.6,0.4,0.0,0.0,0.0,hold,7.0,2147.1428,2157.5,0.12,2025-06-05
8252.T,Marui Group,Consumer Discretionary,543507841024.0,BigCap,21.12018,2.2229123,0.10699,0.02705,0.10451999,0.87564003,0.0043825082614927496,4.32,258.065,2.667,2.605,487.50562809638296,4.461,19.264,0.179,0.0145396782343717,0.2384606474547161,59.045481429578516,1.5596176421264465,47.887434972546544,0.6752215233259057,1.0,,,,,,,,buy,8.0,3131.25,3038.0,0.33,
INTR,Inter & Co. Inc.,Financial Services,3046961408.0,SmallCap,17.324999,0.3422391,0.12357,,0.20485,0.0,,1.14,,,,,4.875,,1.173,0.0315052300423604,0.6134864509780107,54.20894208659706,-0.5738875617947111,0.2061104956588941,0.3884731637973612,1.0,,,,,,,,buy,10.0,7.048,7.05,2.03,
MHK,Mohawk Industries,Consumer Discretionary,6308116992.0,BigCap,13.188235,0.80263805,0.062589996,0.0359,0.04543,0.25469,0.06264567484048075,,35.465,2.011,0.953,9.41613221172305,0.787,5.971,1.189,0.0232651785818478,-0.232367001354634,43.36484858688931,-1.5612861544733465,-1.6937904406339186,0.2611076888762071,0.0,-0.05,NEGATIVE,0.15,0.65,0.2,0.0,0.0,buy,17.0,126.72412,100.79,-0.25,2025-06-05
RITM,,Real Estate,5947969024.0,SmallCap,9.349999,0.90549594,0.09551,0.0168,0.20398001,1.0,,8.92,403.393,0.66,0.256,,10.903,,1.272,0.017757799436067,0.0446483519849834,51.01993031074715,0.9901045342107708,0.0382802288633126,0.3564996736848373,1.0,0.15,POSITIVE,0.15,0.85,0.0,0.0,0.0,strong_buy,10.0,13.75,11.21,-0.0,2025-06-05
PODD,Insulet Corporation,Health Care,22336288768.0,BigCap,57.18739,16.782467,0.37917998,0.06937,0.18291001,0.70394,0.03831461240896248,,131.405,4.474,3.239,264.92701929970326,10.428,54.016,1.377,0.0281687728275245,0.1861500507352766,60.576729862018546,-2.325119700380393,12.35156903632742,0.4732445637797866,1.0,0.3,POSITIVE,0.35,0.6,0.05,0.0,0.0,buy,23.0,334.7439,317.16,-0.64,2025-06-05
WH,,Consumer Cyclical,6287624192.0,SmallCap,19.44286,11.000944,0.53312,0.085109994,0.23587999,0.67444,0.13285663276836157,2.01,436.615,0.965,0.72,33.42258848840243,6.192,14.711,1.011,0.0217176431020808,-0.1919277787726631,40.16158008203763,-4.491223787006579,-0.9878854522657292,0.0736979638005253,1.0,0.15,POSITIVE,0.25,0.65,0.1,0.0,0.0,strong_buy,15.0,103.458,81.66,-0.01,2025-06-05
